order_id,order_date,customer_id,product_id,warehouse_id,quantity_ordered,order_value,promised_delivery_date,actual_delivery_date,order_status
ORD023937,2025-03-17,CUST01227,PROD036,WH008,2,939.36,2025-03-23,2025-03-21,Delivered
ORD023938,2025-09-23,CUST01469,PROD052,WH003,2,192.22,2025-09-25,2025-09-24,Delivered
ORD023939,2024-03-14,CUST01515,PROD047,WH010,5,1837.4,2024-03-18,2024-03-18,Delivered
ORD023940,2024-01-29,CUST01920,PROD010,WH009,3,453.36,2024-02-04,2024-02-03,Delivered
ORD023941,2025-11-25,CUST00307,PROD066,WH003,4,764.6,2025-12-01,2025-11-30,Delivered
ORD023942,2024-03-08,CUST00071,PROD095,WH001,1,345.03,2024-03-10,2024-03-09,Delivered
ORD023943,2024-05-16,CUST00252,PROD067,WH004,2,461.7,2024-05-22,2024-05-21,Delivered
ORD023944,2025-08-18,CUST01426,PROD050,WH004,1,358.6,2025-08-22,2025-08-22,Delivered
ORD023945,2025-01-19,CUST01604,PROD042,WH005,1,100.74,2025-01-23,2025-01-21,Delivered
ORD023946,2024-11-19,CUST00420,PROD073,WH003,3,1094.31,2024-11-21,2024-11-20,Delivered
ORD023947,2024-04-13,CUST01125,PROD100,WH009,2,1015.2,2024-04-17,2024-04-19,Delayed
ORD023948,2025-03-21,CUST00382,PROD043,WH002,1,424.73,2025-03-25,2025-04-01,Delayed
ORD023949,2025-01-18,CUST00325,PROD004,WH005,15,2971.05,2025-01-20,2025-01-20,Delivered
ORD023950,2024-05-31,CUST00621,PROD061,WH005,1,281.81,2024-06-05,2024-06-05,Delivered
ORD023951,2024-10-16,CUST01736,PROD022,WH003,2,253.14,2024-10-18,2024-10-18,Delivered
ORD023952,2024-04-14,CUST00243,PROD008,WH009,2,76.64,2024-04-21,2024-04-21,Delivered
ORD023953,2024-05-03,CUST00305,PROD018,WH002,3,768.27,2024-05-09,2024-05-08,Delivered
ORD023954,2024-02-02,CUST01867,PROD002,WH010,4,514.2,2024-02-04,,Cancelled
ORD023955,2024-04-26,CUST01558,PROD073,WH007,2,729.54,2024-05-03,2024-05-02,Delivered
ORD023956,2025-03-09,CUST01674,PROD066,WH006,2,382.3,2025-03-16,2025-03-15,Delivered
ORD023957,2025-01-23,CUST00566,PROD068,WH004,3,845.64,2025-01-30,2025-01-29,Delivered
ORD023958,2025-04-28,CUST00249,PROD095,WH010,1,345.03,2025-05-04,2025-05-03,Delivered
ORD023959,2024-07-04,CUST00372,PROD057,WH007,1,364.78,2024-07-09,2024-07-08,Delivered
ORD023960,2025-05-03,CUST00872,PROD091,WH001,20,894.0,2025-05-05,2025-05-03,Delivered
ORD023961,2025-04-05,CUST00909,PROD065,WH006,2,432.88,2025-04-11,2025-04-11,Delivered
ORD023962,2025-02-27,CUST00797,PROD025,WH007,3,198.36,2025-03-05,2025-03-05,Delivered
ORD023963,2025-06-22,CUST00376,PROD040,WH007,3,1278.54,2025-06-28,2025-07-01,Delayed
ORD023964,2024-02-14,CUST00424,PROD083,WH007,3,168.45,2024-02-19,2024-02-17,Delivered
ORD023965,2025-04-27,CUST01531,PROD034,WH006,1,80.79,2025-05-02,2025-05-07,Delayed
ORD023966,2024-05-30,CUST01766,PROD004,WH010,3,594.21,2024-06-06,2024-06-04,Delivered
ORD023967,2025-11-10,CUST00852,PROD023,WH004,2,681.96,2025-11-15,2025-11-13,Delivered
ORD023968,2024-11-19,CUST00819,PROD058,WH009,2,669.7,2024-11-25,2024-11-24,Delivered
ORD023969,2025-04-23,CUST00497,PROD052,WH010,4,384.44,2025-04-29,2025-04-29,Delivered
ORD023970,2024-09-24,CUST00624,PROD070,WH003,2,240.5,2024-09-26,2024-09-26,Delivered
ORD023971,2024-04-09,CUST00172,PROD074,WH001,1,199.41,2024-04-11,2024-04-11,Delivered
ORD023972,2024-03-20,CUST00692,PROD056,WH001,10,694.6,2024-03-23,2024-03-23,Delivered
ORD023973,2025-04-08,CUST01644,PROD067,WH004,2,461.7,2025-04-14,2025-04-12,Delivered
ORD023974,2025-11-21,CUST00904,PROD048,WH001,1,253.35,2025-11-27,2025-11-27,Delivered
ORD023975,2024-11-05,CUST00026,PROD001,WH010,15,425.85,2024-11-12,2024-11-17,Delayed
ORD023976,2025-07-08,CUST01005,PROD020,WH001,1,398.75,2025-07-13,2025-07-12,Delivered
ORD023977,2025-02-01,CUST00038,PROD082,WH006,3,579.96,2025-02-08,2025-02-06,Delivered
ORD023978,2025-07-25,CUST00367,PROD096,WH009,2,502.8,2025-07-31,,Cancelled
ORD023979,2024-12-25,CUST01578,PROD056,WH007,10,694.6,2024-12-27,2024-12-27,Delivered
ORD023980,2025-09-06,CUST01111,PROD037,WH007,10,3328.4,2025-09-11,2025-09-10,Delivered
ORD023981,2025-12-08,CUST00418,PROD052,WH009,1,96.11,2025-12-11,2025-12-11,Delivered
ORD023982,2025-12-16,CUST01746,PROD097,WH010,10,1023.0,2025-12-21,2025-12-20,Delivered
ORD023983,2024-04-13,CUST00747,PROD098,WH005,5,469.7,2024-04-18,2024-04-17,Delivered
ORD023984,2024-08-05,CUST01025,PROD027,WH005,4,1333.28,2024-08-11,2024-08-10,Delivered
ORD023985,2025-08-14,CUST01659,PROD037,WH004,2,665.68,2025-08-16,2025-08-20,Delayed
ORD023986,2025-04-22,CUST00914,PROD009,WH006,1,25.07,2025-04-26,2025-04-24,Delivered
ORD023987,2024-06-03,CUST00839,PROD014,WH003,2,101.76,2024-06-09,2024-06-09,Delivered
ORD023988,2024-09-26,CUST01764,PROD067,WH008,1,230.85,2024-10-01,2024-09-30,Delivered
ORD023989,2025-06-24,CUST01809,PROD049,WH004,4,817.92,2025-06-29,2025-06-29,Delivered
ORD023990,2025-09-16,CUST01709,PROD100,WH003,2,1015.2,2025-09-20,2025-09-18,Delivered
ORD023991,2024-10-10,CUST01460,PROD039,WH010,2,788.42,2024-10-15,2024-10-15,Delivered
ORD023992,2025-07-03,CUST00396,PROD020,WH008,2,797.5,2025-07-09,2025-07-16,Delayed
ORD023993,2024-03-09,CUST00589,PROD015,WH003,15,4191.15,2024-03-11,2024-03-11,Delivered
ORD023994,2024-08-05,CUST01827,PROD040,WH003,2,852.36,2024-08-09,2024-08-08,Delivered
ORD023995,2025-10-01,CUST00828,PROD045,WH010,1,156.72,2025-10-05,2025-10-08,Delayed
ORD023996,2025-10-22,CUST00539,PROD039,WH007,2,788.42,2025-10-28,2025-10-26,Delivered
ORD023997,2025-03-07,CUST01510,PROD032,WH004,2,676.06,2025-03-13,2025-03-21,Delayed
ORD023998,2024-04-23,CUST01244,PROD014,WH002,4,203.52,2024-04-26,2024-04-25,Delivered
ORD023999,2024-04-06,CUST00176,PROD044,WH009,15,174.45,2024-04-09,2024-04-07,Delivered
ORD024000,2025-03-17,CUST01033,PROD045,WH010,5,783.6,2025-03-22,2025-03-24,Delayed
ORD024001,2024-10-28,CUST01930,PROD005,WH008,10,4818.0,2024-11-02,,Cancelled
ORD024002,2024-03-15,CUST00646,PROD100,WH009,2,1015.2,2024-03-17,2024-03-16,Delivered
ORD024003,2025-01-02,CUST00386,PROD008,WH008,2,76.64,2025-01-06,2025-01-05,Delivered
ORD024004,2024-10-26,CUST00143,PROD055,WH008,2,672.38,2024-11-01,2024-10-30,Delivered
ORD024005,2025-07-25,CUST01580,PROD080,WH007,4,863.4,2025-07-28,2025-08-01,Delayed
ORD024006,2025-10-30,CUST00308,PROD033,WH002,10,2076.8,2025-11-06,2025-11-05,Delivered
ORD024007,2025-04-01,CUST00794,PROD049,WH003,1,204.48,2025-04-08,2025-04-08,Delivered
ORD024008,2025-05-24,CUST01904,PROD075,WH010,20,1169.4,2025-05-31,2025-05-31,Delivered
ORD024009,2024-04-20,CUST01034,PROD051,WH007,5,973.95,2024-04-27,2024-04-27,Delivered
ORD024010,2025-11-13,CUST00189,PROD070,WH004,20,2405.0,2025-11-19,2025-11-21,Delayed
ORD024011,2025-03-26,CUST01346,PROD036,WH002,5,2348.4,2025-04-02,2025-04-02,Delivered
ORD024012,2025-10-16,CUST00268,PROD026,WH004,3,1023.87,2025-10-20,2025-10-18,Delivered
ORD024013,2025-02-22,CUST00313,PROD065,WH007,3,649.32,2025-02-24,2025-02-24,Delivered
ORD024014,2025-03-02,CUST01672,PROD064,WH009,2,54.3,2025-03-09,2025-03-07,Delivered
ORD024015,2025-05-04,CUST01458,PROD073,WH001,2,729.54,2025-05-06,2025-05-06,Delivered
ORD024016,2025-12-09,CUST01586,PROD071,WH002,2,964.86,2025-12-11,2025-12-10,Delivered
ORD024017,2025-10-27,CUST01732,PROD100,WH007,1,507.6,2025-10-30,2025-10-30,Delivered
ORD024018,2024-01-23,CUST01379,PROD023,WH005,10,3409.8,2024-01-27,2024-01-25,Delivered
ORD024019,2025-08-09,CUST01893,PROD072,WH004,2,256.02,2025-08-12,2025-08-11,Delivered
ORD024020,2024-02-18,CUST00349,PROD001,WH004,10,283.9,2024-02-24,2024-02-22,Delivered
ORD024021,2024-04-03,CUST01374,PROD068,WH007,1,281.88,2024-04-07,2024-04-07,Delivered
ORD024022,2024-12-09,CUST00344,PROD008,WH002,4,153.28,2024-12-11,2024-12-11,Delivered
ORD024023,2024-04-07,CUST00970,PROD093,WH006,15,5926.95,2024-04-14,2024-04-13,Delivered
ORD024024,2025-10-04,CUST01731,PROD017,WH008,3,1038.36,2025-10-07,2025-10-05,Delivered
ORD024025,2024-02-14,CUST01568,PROD081,WH008,2,187.64,2024-02-21,2024-02-21,Delivered
ORD024026,2025-04-08,CUST01300,PROD036,WH006,1,469.68,2025-04-10,2025-04-08,Delivered
ORD024027,2025-06-27,CUST00963,PROD023,WH004,4,1363.92,2025-06-30,2025-06-30,Delivered
ORD024028,2024-02-12,CUST00746,PROD076,WH001,1,417.69,2024-02-15,2024-02-13,Delivered
ORD024029,2024-03-02,CUST01672,PROD070,WH001,15,1803.75,2024-03-09,2024-03-17,Delayed
ORD024030,2024-04-16,CUST01246,PROD002,WH002,1,128.55,2024-04-23,2024-04-22,Delivered
ORD024031,2024-12-05,CUST01127,PROD079,WH002,3,1327.95,2024-12-09,2024-12-07,Delivered
ORD024032,2024-11-30,CUST01654,PROD061,WH001,4,1127.24,2024-12-06,2024-12-04,Delivered
ORD024033,2024-08-07,CUST01319,PROD021,WH002,1,112.78,2024-08-12,2024-08-10,Delivered
ORD024034,2024-10-06,CUST00733,PROD067,WH003,10,2308.5,2024-10-08,2024-10-06,Delivered
ORD024035,2025-11-06,CUST00799,PROD037,WH007,3,998.52,2025-11-12,2025-11-12,Delivered
ORD024036,2024-10-15,CUST01871,PROD075,WH004,20,1169.4,2024-10-17,2024-10-17,Delivered
ORD024037,2025-04-03,CUST00130,PROD043,WH006,10,4247.3,2025-04-10,2025-04-10,Delivered
ORD024038,2025-01-04,CUST00926,PROD008,WH003,4,153.28,2025-01-08,2025-01-07,Delivered
ORD024039,2024-04-24,CUST01373,PROD050,WH010,1,358.6,2024-04-27,2024-04-25,Delivered
ORD024040,2025-05-05,CUST00557,PROD074,WH009,2,398.82,2025-05-07,,Cancelled
ORD024041,2025-09-13,CUST00191,PROD010,WH004,15,2266.8,2025-09-17,2025-09-16,Delivered
ORD024042,2024-08-15,CUST00828,PROD056,WH004,20,1389.2,2024-08-17,2024-08-17,Delivered
ORD024043,2025-07-08,CUST01213,PROD026,WH010,10,3412.9,2025-07-14,2025-07-14,Delivered
ORD024044,2025-12-05,CUST01569,PROD086,WH004,2,482.02,2025-12-10,2025-12-10,Delivered
ORD024045,2024-09-18,CUST00760,PROD089,WH007,2,675.28,2024-09-22,2024-09-22,Delivered
ORD024046,2025-01-16,CUST01489,PROD049,WH004,2,408.96,2025-01-23,2025-01-22,Delivered
ORD024047,2024-02-29,CUST00327,PROD059,WH008,2,245.52,2024-03-03,2024-03-04,Delayed
ORD024048,2024-11-28,CUST00327,PROD065,WH002,4,865.76,2024-12-01,2024-12-07,Delayed
ORD024049,2025-06-28,CUST01951,PROD059,WH007,2,245.52,2025-07-04,2025-07-04,Delivered
ORD024050,2025-06-12,CUST00165,PROD061,WH005,5,1409.05,2025-06-16,2025-06-15,Delivered
ORD024051,2024-06-28,CUST00057,PROD043,WH001,15,6370.95,2024-07-03,2024-07-02,Delivered
ORD024052,2025-10-08,CUST00391,PROD054,WH001,1,26.67,2025-10-11,2025-10-09,Delivered
ORD024053,2025-01-31,CUST01720,PROD022,WH004,1,126.57,2025-02-02,2025-02-03,Delayed
ORD024054,2024-03-19,CUST00254,PROD055,WH006,3,1008.57,2024-03-24,2024-03-24,Delivered
ORD024055,2024-06-29,CUST00941,PROD082,WH001,15,2899.8,2024-07-05,2024-07-03,Delivered
ORD024056,2025-12-02,CUST00320,PROD059,WH003,10,1227.6,2025-12-09,2025-12-09,Delivered
ORD024057,2024-03-27,CUST00561,PROD017,WH008,2,692.24,2024-03-30,2024-03-29,Delivered
ORD024058,2024-06-03,CUST00302,PROD011,WH003,4,1322.24,2024-06-07,2024-06-06,Delivered
ORD024059,2025-03-12,CUST00041,PROD092,WH004,2,207.36,2025-03-17,2025-03-15,Delivered
ORD024060,2025-11-30,CUST00363,PROD015,WH004,2,558.82,2025-12-04,2025-12-06,Delayed
ORD024061,2024-05-18,CUST00961,PROD036,WH007,1,469.68,2024-05-25,2024-05-25,Delivered
ORD024062,2024-10-21,CUST01411,PROD052,WH010,1,96.11,2024-10-28,2024-10-26,Delivered
ORD024063,2025-03-15,CUST00421,PROD012,WH007,4,521.4,2025-03-20,2025-03-20,Delivered
ORD024064,2025-12-11,CUST00831,PROD055,WH010,4,1344.76,2025-12-15,2025-12-14,Delivered
ORD024065,2024-03-28,CUST00265,PROD044,WH005,10,116.3,2024-04-04,2024-04-03,Delivered
ORD024066,2024-06-17,CUST01645,PROD069,WH006,2,647.52,2024-06-23,2024-06-21,Delivered
ORD024067,2024-05-04,CUST01243,PROD100,WH002,20,10152.0,2024-05-08,2024-05-08,Delivered
ORD024068,2024-06-08,CUST00907,PROD047,WH007,1,367.48,2024-06-13,2024-06-19,Delayed
ORD024069,2024-04-13,CUST01103,PROD080,WH010,2,431.7,2024-04-15,2024-04-14,Delivered
ORD024070,2025-04-13,CUST00418,PROD076,WH001,1,417.69,2025-04-20,2025-04-20,Delivered
ORD024071,2024-07-20,CUST00961,PROD045,WH001,1,156.72,2024-07-27,2024-07-26,Delivered
ORD024072,2025-05-30,CUST01361,PROD051,WH005,3,584.37,2025-06-06,2025-06-04,Delivered
ORD024073,2024-07-09,CUST00145,PROD100,WH006,1,507.6,2024-07-12,2024-07-10,Delivered
ORD024074,2024-07-25,CUST01131,PROD047,WH007,1,367.48,2024-08-01,2024-07-31,Delivered
ORD024075,2025-04-29,CUST00953,PROD010,WH005,1,151.12,2025-05-04,2025-05-04,Delivered
ORD024076,2025-09-06,CUST00134,PROD029,WH001,3,45.57,2025-09-11,2025-09-10,Delivered
ORD024077,2024-11-22,CUST01225,PROD035,WH003,1,106.63,2024-11-27,2024-11-26,Delivered
ORD024078,2025-11-26,CUST00616,PROD078,WH004,3,1153.26,2025-12-01,2025-11-30,Delivered
ORD024079,2024-12-23,CUST00174,PROD026,WH007,1,341.29,2024-12-30,2024-12-28,Delivered
ORD024080,2024-01-29,CUST00169,PROD011,WH004,5,1652.8,2024-02-02,2024-01-31,Delivered
ORD024081,2024-01-30,CUST00786,PROD043,WH006,20,8494.6,2024-02-01,2024-02-01,Delivered
ORD024082,2024-08-29,CUST00677,PROD010,WH006,1,151.12,2024-09-02,2024-09-01,Delivered
ORD024083,2024-05-02,CUST00340,PROD026,WH005,1,341.29,2024-05-05,,Cancelled
ORD024084,2024-07-05,CUST00335,PROD090,WH007,20,5946.8,2024-07-11,2024-07-10,Delivered
ORD024085,2025-07-07,CUST00682,PROD022,WH002,1,126.57,2025-07-13,2025-07-12,Delivered
ORD024086,2024-03-10,CUST00923,PROD003,WH006,2,283.82,2024-03-15,2024-03-15,Delivered
ORD024087,2024-09-23,CUST00945,PROD092,WH006,2,207.36,2024-09-25,2024-09-25,Delivered
ORD024088,2024-06-30,CUST01873,PROD067,WH010,2,461.7,2024-07-03,2024-07-02,Delivered
ORD024089,2024-10-25,CUST01534,PROD070,WH008,20,2405.0,2024-10-28,2024-10-27,Delivered
ORD024090,2025-05-29,CUST01713,PROD073,WH004,1,364.77,2025-06-01,2025-06-02,Delayed
ORD024091,2025-12-02,CUST01020,PROD037,WH003,20,6656.8,2025-12-09,2025-12-10,Delayed
ORD024092,2024-03-22,CUST00315,PROD032,WH002,1,338.03,2024-03-24,2024-03-23,Delivered
ORD024093,2024-05-07,CUST01586,PROD050,WH006,1,358.6,2024-05-09,2024-05-09,Delivered
ORD024094,2025-09-30,CUST00160,PROD030,WH010,4,94.2,2025-10-02,,Cancelled
ORD024095,2024-11-28,CUST01699,PROD043,WH010,1,424.73,2024-12-04,2024-12-03,Delivered
ORD024096,2024-02-24,CUST00592,PROD031,WH009,2,284.3,2024-03-02,2024-03-01,Delivered
ORD024097,2024-12-25,CUST00642,PROD085,WH001,2,531.9,2024-12-30,2024-12-28,Delivered
ORD024098,2024-11-16,CUST01293,PROD085,WH010,2,531.9,2024-11-22,2024-11-20,Delivered
ORD024099,2024-09-06,CUST00947,PROD046,WH002,1,53.99,2024-09-13,2024-09-12,Delivered
ORD024100,2024-12-17,CUST01864,PROD007,WH005,2,644.06,2024-12-19,2024-12-18,Delivered
ORD024101,2025-02-22,CUST01138,PROD049,WH007,2,408.96,2025-02-24,2025-02-23,Delivered
ORD024102,2025-04-16,CUST00448,PROD088,WH005,2,331.96,2025-04-19,2025-04-17,Delivered
ORD024103,2024-05-18,CUST01467,PROD038,WH010,3,864.48,2024-05-25,2024-05-25,Delivered
ORD024104,2024-09-10,CUST01786,PROD067,WH010,4,923.4,2024-09-16,2024-09-16,Delivered
ORD024105,2025-01-01,CUST00021,PROD096,WH001,15,3771.0,2025-01-03,2025-01-01,Delivered
ORD024106,2024-01-11,CUST01411,PROD053,WH004,3,799.89,2024-01-15,2024-01-22,Delayed
ORD024107,2025-04-23,CUST01757,PROD088,WH005,3,497.94,2025-04-25,2025-04-24,Delivered
ORD024108,2025-10-29,CUST00468,PROD066,WH010,2,382.3,2025-11-03,2025-11-10,Delayed
ORD024109,2024-06-12,CUST00200,PROD055,WH008,5,1680.95,2024-06-14,2024-06-13,Delivered
ORD024110,2025-01-04,CUST01460,PROD036,WH002,2,939.36,2025-01-06,2025-01-05,Delivered
ORD024111,2024-05-19,CUST00331,PROD078,WH003,1,384.42,2024-05-24,2024-05-27,Delayed
ORD024112,2024-11-22,CUST01783,PROD025,WH010,2,132.24,2024-11-26,2024-11-30,Delayed
ORD024113,2024-03-07,CUST00961,PROD045,WH001,15,2350.8,2024-03-14,2024-03-14,Delivered
ORD024114,2025-10-06,CUST00208,PROD091,WH007,4,178.8,2025-10-11,2025-10-11,Delivered
ORD024115,2024-06-15,CUST00339,PROD033,WH003,2,415.36,2024-06-17,2024-06-16,Delivered
ORD024116,2025-06-25,CUST00651,PROD059,WH004,3,368.28,2025-06-29,2025-06-28,Delivered
ORD024117,2025-02-05,CUST01246,PROD090,WH005,1,297.34,2025-02-11,2025-02-10,Delivered
ORD024118,2025-02-16,CUST00130,PROD046,WH002,20,1079.8,2025-02-19,2025-02-22,Delayed
ORD024119,2025-06-17,CUST00004,PROD008,WH003,2,76.64,2025-06-24,2025-06-23,Delivered
ORD024120,2024-11-17,CUST01853,PROD088,WH002,1,165.98,2024-11-24,2024-11-23,Delivered
ORD024121,2024-06-12,CUST00946,PROD037,WH004,4,1331.36,2024-06-19,2024-06-19,Delivered
ORD024122,2024-04-12,CUST00258,PROD048,WH010,2,506.7,2024-04-18,2024-04-22,Delayed
ORD024123,2025-07-14,CUST00802,PROD074,WH001,15,2991.15,2025-07-16,2025-07-15,Delivered
ORD024124,2025-02-25,CUST01503,PROD007,WH003,3,966.09,2025-03-04,2025-03-02,Delivered
ORD024125,2025-06-02,CUST00299,PROD085,WH008,4,1063.8,2025-06-09,2025-06-10,Delayed
ORD024126,2024-08-23,CUST00198,PROD034,WH010,10,807.9,2024-08-25,2024-08-31,Delayed
ORD024127,2025-04-17,CUST00970,PROD046,WH007,4,215.96,2025-04-22,2025-04-28,Delayed
ORD024128,2024-01-30,CUST00323,PROD031,WH002,2,284.3,2024-02-02,2024-02-01,Delivered
ORD024129,2025-07-07,CUST01094,PROD087,WH003,2,529.6,2025-07-10,2025-07-08,Delivered
ORD024130,2025-11-03,CUST00692,PROD014,WH003,1,50.88,2025-11-06,2025-11-10,Delayed
ORD024131,2025-07-18,CUST01769,PROD046,WH003,2,107.98,2025-07-25,2025-07-25,Delivered
ORD024132,2025-07-09,CUST00946,PROD009,WH002,2,50.14,2025-07-16,2025-07-14,Delivered
ORD024133,2025-09-20,CUST01569,PROD044,WH001,5,58.15,2025-09-25,2025-09-24,Delivered
ORD024134,2024-11-22,CUST00754,PROD100,WH001,2,1015.2,2024-11-28,2024-11-26,Delivered
ORD024135,2025-09-11,CUST00752,PROD077,WH008,10,1392.9,2025-09-18,2025-09-18,Delivered
ORD024136,2025-07-26,CUST00569,PROD086,WH003,4,964.04,2025-08-01,2025-07-30,Delivered
ORD024137,2025-10-17,CUST00981,PROD083,WH002,5,280.75,2025-10-21,2025-10-20,Delivered
ORD024138,2024-05-15,CUST00140,PROD083,WH009,4,224.6,2024-05-21,2024-05-19,Delivered
ORD024139,2024-08-20,CUST00080,PROD096,WH010,15,3771.0,2024-08-27,2024-08-26,Delivered
ORD024140,2024-12-08,CUST00259,PROD046,WH008,4,215.96,2024-12-11,2024-12-11,Delivered
ORD024141,2024-11-26,CUST00802,PROD037,WH003,2,665.68,2024-12-01,2024-12-01,Delivered
ORD024142,2025-03-31,CUST00727,PROD100,WH009,2,1015.2,2025-04-04,2025-04-05,Delayed
ORD024143,2024-11-23,CUST01663,PROD005,WH005,1,481.8,2024-11-26,2024-11-28,Delayed
ORD024144,2025-08-18,CUST01914,PROD075,WH008,1,58.47,2025-08-23,2025-08-22,Delivered
ORD024145,2025-04-23,CUST01339,PROD002,WH002,1,128.55,2025-04-28,2025-04-28,Delivered
ORD024146,2024-01-10,CUST01172,PROD047,WH003,5,1837.4,2024-01-16,2024-01-18,Delayed
ORD024147,2024-10-20,CUST00631,PROD082,WH006,15,2899.8,2024-10-25,2024-10-23,Delivered
ORD024148,2024-01-06,CUST00778,PROD094,WH002,15,6202.05,2024-01-09,2024-01-07,Delivered
ORD024149,2024-03-14,CUST00966,PROD081,WH004,5,469.1,2024-03-18,2024-03-16,Delivered
ORD024150,2024-01-24,CUST00791,PROD013,WH003,4,318.16,2024-01-30,2024-01-29,Delivered
ORD024151,2025-08-30,CUST01280,PROD048,WH003,5,1266.75,2025-09-06,2025-09-05,Delivered
ORD024152,2025-03-12,CUST00845,PROD087,WH002,2,529.6,2025-03-15,2025-03-14,Delivered
ORD024153,2024-04-28,CUST01536,PROD064,WH005,1,27.15,2024-05-03,2024-05-03,Delivered
ORD024154,2024-09-28,CUST00943,PROD030,WH002,2,47.1,2024-10-04,2024-10-10,Delayed
ORD024155,2025-05-31,CUST01984,PROD092,WH006,10,1036.8,2025-06-02,2025-05-31,Delivered
ORD024156,2024-05-20,CUST00518,PROD008,WH007,3,114.96,2024-05-25,2024-05-24,Delivered
ORD024157,2025-09-15,CUST01256,PROD006,WH004,5,2469.5,2025-09-17,2025-09-15,Delivered
ORD024158,2024-04-25,CUST00533,PROD058,WH010,10,3348.5,2024-04-27,2024-05-02,Delayed
ORD024159,2025-01-20,CUST01256,PROD079,WH006,1,442.65,2025-01-25,2025-01-23,Delivered
ORD024160,2025-03-22,CUST01107,PROD039,WH008,1,394.21,2025-03-24,2025-04-01,Delayed
ORD024161,2024-04-01,CUST01182,PROD039,WH007,20,7884.2,2024-04-08,2024-04-06,Delivered
ORD024162,2025-10-31,CUST00020,PROD020,WH004,1,398.75,2025-11-02,2025-11-02,Delivered
ORD024163,2024-12-19,CUST01587,PROD011,WH008,3,991.68,2024-12-22,2024-12-20,Delivered
ORD024164,2025-01-08,CUST00315,PROD070,WH004,2,240.5,2025-01-15,2025-01-13,Delivered
ORD024165,2024-05-22,CUST01500,PROD060,WH008,4,704.08,2024-05-24,2024-06-01,Delayed
ORD024166,2024-10-20,CUST01390,PROD085,WH003,1,265.95,2024-10-26,2024-10-26,Delivered
ORD024167,2024-05-17,CUST00792,PROD064,WH001,3,81.45,2024-05-21,2024-05-21,Delivered
ORD024168,2024-12-28,CUST00636,PROD003,WH002,1,141.91,2025-01-03,2025-01-02,Delivered
ORD024169,2025-11-08,CUST01850,PROD053,WH004,2,533.26,2025-11-14,2025-11-12,Delivered
ORD024170,2025-03-27,CUST01107,PROD044,WH004,2,23.26,2025-04-02,2025-03-31,Delivered
ORD024171,2025-10-04,CUST00274,PROD051,WH008,10,1947.9,2025-10-06,2025-10-04,Delivered
ORD024172,2024-09-16,CUST00841,PROD015,WH010,10,2794.1,2024-09-22,2024-09-21,Delivered
ORD024173,2025-06-28,CUST01876,PROD092,WH003,2,207.36,2025-07-02,2025-06-30,Delivered
ORD024174,2024-05-29,CUST00349,PROD073,WH002,4,1459.08,2024-06-01,2024-06-01,Delivered
ORD024175,2024-07-11,CUST01273,PROD052,WH004,3,288.33,2024-07-15,2024-07-16,Delayed
ORD024176,2025-04-27,CUST01216,PROD086,WH006,2,482.02,2025-05-01,2025-05-09,Delayed
ORD024177,2024-02-01,CUST00087,PROD027,WH009,10,3333.2,2024-02-06,2024-02-04,Delivered
ORD024178,2025-02-16,CUST00420,PROD010,WH008,20,3022.4,2025-02-23,2025-02-23,Delivered
ORD024179,2025-08-09,CUST01367,PROD015,WH010,3,838.23,2025-08-11,2025-08-09,Delivered
ORD024180,2024-07-19,CUST00457,PROD023,WH005,5,1704.9,2024-07-22,2024-07-25,Delayed
ORD024181,2025-03-21,CUST00302,PROD067,WH004,3,692.55,2025-03-27,2025-03-29,Delayed
ORD024182,2025-06-04,CUST01404,PROD023,WH010,15,5114.7,2025-06-10,2025-06-14,Delayed
ORD024183,2024-05-24,CUST01057,PROD035,WH005,2,213.26,2024-05-26,2024-05-26,Delivered
ORD024184,2024-07-30,CUST00525,PROD040,WH008,2,852.36,2024-08-03,2024-08-02,Delivered
ORD024185,2025-06-28,CUST00866,PROD069,WH010,4,1295.04,2025-07-03,2025-07-01,Delivered
ORD024186,2025-07-20,CUST01603,PROD078,WH003,15,5766.3,2025-07-23,2025-07-21,Delivered
ORD024187,2024-05-27,CUST01453,PROD090,WH008,1,297.34,2024-06-01,2024-06-01,Delivered
ORD024188,2024-07-16,CUST00210,PROD034,WH009,3,242.37,2024-07-23,2024-07-21,Delivered
ORD024189,2024-11-13,CUST00359,PROD091,WH005,2,89.4,2024-11-19,2024-11-18,Delivered
ORD024190,2024-08-06,CUST01900,PROD088,WH003,15,2489.7,2024-08-10,2024-08-10,Delivered
ORD024191,2024-08-08,CUST01792,PROD076,WH004,3,1253.07,2024-08-14,2024-08-13,Delivered
ORD024192,2025-05-10,CUST01170,PROD001,WH004,4,113.56,2025-05-12,2025-05-11,Delivered
ORD024193,2024-01-22,CUST00116,PROD092,WH003,2,207.36,2024-01-26,2024-01-25,Delivered
ORD024194,2024-12-02,CUST00676,PROD047,WH008,20,7349.6,2024-12-04,2024-12-04,Delivered
