inventory_id,date_key,product_id,warehouse_id,opening_stock,closing_stock,reorder_point,stockout_flag
INV0022432,20250129,PROD052,WH004,1075,986,153,False
INV0022433,20250129,PROD044,WH004,1029,805,334,False
INV0022434,20250129,PROD027,WH004,1435,1259,139,False
INV0022435,20250129,PROD043,WH004,114,0,207,True
INV0022436,20250129,PROD089,WH004,742,542,332,False
INV0022437,20250129,PROD039,WH004,737,259,379,True
INV0022438,20250129,PROD010,WH004,1055,1021,100,False
INV0022439,20250129,PROD065,WH004,168,0,213,True
INV0022440,20250129,PROD066,WH004,1371,1121,261,False
INV0022441,20250129,PROD054,WH005,641,155,343,True
INV0022442,20250129,PROD015,WH005,279,0,349,True
INV0022443,20250129,PROD094,WH005,480,435,233,False
INV0022444,20250129,PROD083,WH005,606,465,121,False
INV0022445,20250129,PROD100,WH005,1446,1419,194,False
INV0022446,20250129,PROD087,WH005,1218,1157,123,False
INV0022447,20250129,PROD055,WH005,721,335,277,False
INV0022448,20250129,PROD013,WH005,84,0,297,True
INV0022449,20250129,PROD051,WH005,271,1,306,True
INV0022450,20250129,PROD081,WH005,1261,961,341,False
INV0022451,20250129,PROD056,WH006,418,60,262,True
INV0022452,20250129,PROD020,WH006,1015,546,154,False
INV0022453,20250129,PROD065,WH006,111,0,283,True
INV0022454,20250129,PROD084,WH006,693,519,216,False
INV0022455,20250129,PROD018,WH006,312,123,112,False
INV0022456,20250129,PROD046,WH006,526,200,268,True
INV0022457,20250129,PROD005,WH006,50,0,346,True
INV0022458,20250129,PROD059,WH006,161,0,371,True
INV0022459,20250129,PROD057,WH006,748,643,356,False
INV0022460,20250129,PROD009,WH006,317,81,246,True
INV0022461,20250129,PROD030,WH007,1135,892,295,False
INV0022462,20250129,PROD080,WH007,116,0,161,True
INV0022463,20250129,PROD054,WH007,71,19,387,True
INV0022464,20250129,PROD048,WH007,1069,944,214,False
INV0022465,20250129,PROD046,WH007,300,52,381,True
INV0022466,20250129,PROD033,WH007,259,0,322,True
INV0022467,20250129,PROD066,WH007,1311,901,177,False
INV0022468,20250129,PROD070,WH007,1402,1078,296,False
INV0022469,20250129,PROD057,WH007,1105,767,177,False
INV0022470,20250129,PROD040,WH007,1172,1101,242,False
INV0022471,20250129,PROD037,WH008,1347,860,261,False
INV0022472,20250129,PROD067,WH008,1223,886,143,False
INV0022473,20250129,PROD009,WH008,1101,780,108,False
INV0022474,20250129,PROD053,WH008,761,437,207,False
INV0022475,20250129,PROD048,WH008,1232,1134,112,False
INV0022476,20250129,PROD036,WH008,951,597,287,False
INV0022477,20250129,PROD025,WH008,1360,1084,275,False
INV0022478,20250129,PROD018,WH008,618,586,164,False
INV0022479,20250129,PROD084,WH008,101,45,302,True
INV0022480,20250129,PROD082,WH008,1339,840,141,False
INV0022481,20250129,PROD066,WH009,987,813,190,False
INV0022482,20250129,PROD009,WH009,1319,1172,399,False
INV0022483,20250129,PROD096,WH009,1262,1114,252,False
INV0022484,20250129,PROD082,WH009,227,0,334,True
INV0022485,20250129,PROD094,WH009,120,54,373,True
INV0022486,20250129,PROD075,WH009,388,34,360,True
INV0022487,20250129,PROD056,WH009,797,344,271,False
INV0022488,20250129,PROD070,WH009,1392,1375,265,False
INV0022489,20250129,PROD035,WH009,528,489,261,False
INV0022490,20250129,PROD008,WH009,190,85,288,True
INV0022491,20250129,PROD022,WH010,593,207,384,True
INV0022492,20250129,PROD057,WH010,497,232,374,True
INV0022493,20250129,PROD031,WH010,991,542,243,False
INV0022494,20250129,PROD087,WH010,613,422,316,False
INV0022495,20250129,PROD069,WH010,595,200,292,True
INV0022496,20250129,PROD054,WH010,1296,1067,371,False
INV0022497,20250129,PROD026,WH010,295,106,226,True
INV0022498,20250129,PROD098,WH010,1204,804,217,False
INV0022499,20250129,PROD010,WH010,1070,621,191,False
INV0022500,20250129,PROD089,WH010,272,34,390,True
INV0022501,20251003,PROD034,WH001,1114,959,348,False
INV0022502,20251003,PROD074,WH001,1156,867,111,False
INV0022503,20251003,PROD016,WH001,1232,988,266,False
INV0022504,20251003,PROD012,WH001,448,291,279,False
INV0022505,20251003,PROD018,WH001,1375,1169,194,False
INV0022506,20251003,PROD048,WH001,389,220,308,True
INV0022507,20251003,PROD044,WH001,750,661,197,False
INV0022508,20251003,PROD096,WH001,449,287,242,False
INV0022509,20251003,PROD059,WH001,399,9,341,True
INV0022510,20251003,PROD100,WH001,901,422,336,False
INV0022511,20251003,PROD085,WH002,962,730,379,False
INV0022512,20251003,PROD088,WH002,60,0,118,True
INV0022513,20251003,PROD080,WH002,894,862,182,False
INV0022514,20251003,PROD074,WH002,794,602,141,False
INV0022515,20251003,PROD037,WH002,862,386,103,False
INV0022516,20251003,PROD070,WH002,1338,937,260,False
INV0022517,20251003,PROD062,WH002,751,623,275,False
INV0022518,20251003,PROD081,WH002,394,0,281,True
INV0022519,20251003,PROD034,WH002,785,337,293,False
INV0022520,20251003,PROD077,WH002,1275,864,333,False
INV0022521,20251003,PROD029,WH003,1160,949,368,False
INV0022522,20251003,PROD041,WH003,969,858,241,False
INV0022523,20251003,PROD061,WH003,654,274,309,True
INV0022524,20251003,PROD097,WH003,727,625,330,False
INV0022525,20251003,PROD082,WH003,1477,1198,113,False
INV0022526,20251003,PROD042,WH003,225,0,224,True
INV0022527,20251003,PROD054,WH003,493,22,143,True
INV0022528,20251003,PROD008,WH003,1122,1096,360,False
INV0022529,20251003,PROD045,WH003,200,0,281,True
INV0022530,20251003,PROD070,WH003,1409,1339,204,False
INV0022531,20251003,PROD021,WH004,423,280,316,True
INV0022532,20251003,PROD008,WH004,1279,909,210,False
INV0022533,20251003,PROD023,WH004,463,232,297,True
INV0022534,20251003,PROD098,WH004,608,343,116,False
INV0022535,20251003,PROD100,WH004,437,8,257,True
INV0022536,20251003,PROD009,WH004,1406,1276,248,False
INV0022537,20251003,PROD073,WH004,1377,923,213,False
INV0022538,20251003,PROD077,WH004,1307,965,263,False
INV0022539,20251003,PROD042,WH004,197,131,348,True
INV0022540,20251003,PROD010,WH004,952,719,340,False
INV0022541,20251003,PROD088,WH005,927,508,203,False
INV0022542,20251003,PROD017,WH005,621,304,387,True
INV0022543,20251003,PROD058,WH005,73,0,317,True
INV0022544,20251003,PROD094,WH005,1079,794,386,False
INV0022545,20251003,PROD073,WH005,1465,1305,158,False
INV0022546,20251003,PROD018,WH005,359,0,395,True
INV0022547,20251003,PROD025,WH005,968,867,218,False
INV0022548,20251003,PROD057,WH005,120,0,258,True
INV0022549,20251003,PROD046,WH005,770,645,309,False
INV0022550,20251003,PROD007,WH005,1256,1072,143,False
INV0022551,20251003,PROD048,WH006,532,365,294,False
INV0022552,20251003,PROD066,WH006,1444,1059,393,False
INV0022553,20251003,PROD039,WH006,900,442,125,False
INV0022554,20251003,PROD012,WH006,1438,1081,188,False
INV0022555,20251003,PROD011,WH006,1212,749,124,False
INV0022556,20251003,PROD035,WH006,1444,1372,314,False
INV0022557,20251003,PROD032,WH006,506,206,160,False
INV0022558,20251003,PROD016,WH006,900,411,235,False
INV0022559,20251003,PROD026,WH006,212,0,329,True
INV0022560,20251003,PROD043,WH006,922,493,166,False
INV0022561,20251003,PROD040,WH007,683,261,258,False
INV0022562,20251003,PROD020,WH007,995,767,323,False
INV0022563,20251003,PROD060,WH007,1367,931,377,False
INV0022564,20251003,PROD056,WH007,85,0,218,True
INV0022565,20251003,PROD036,WH007,440,0,255,True
INV0022566,20251003,PROD042,WH007,1435,1251,329,False
INV0022567,20251003,PROD003,WH007,730,434,200,False
INV0022568,20251003,PROD059,WH007,862,734,381,False
INV0022569,20251003,PROD097,WH007,1452,1176,324,False
INV0022570,20251003,PROD014,WH007,339,0,116,True
INV0022571,20251003,PROD038,WH008,373,159,152,False
INV0022572,20251003,PROD012,WH008,297,132,176,True
INV0022573,20251003,PROD088,WH008,519,268,121,False
INV0022574,20251003,PROD035,WH008,1057,874,203,False
INV0022575,20251003,PROD079,WH008,489,105,232,True
INV0022576,20251003,PROD032,WH008,80,0,119,True
INV0022577,20251003,PROD020,WH008,1437,1141,384,False
INV0022578,20251003,PROD099,WH008,884,481,332,False
INV0022579,20251003,PROD097,WH008,662,227,371,True
INV0022580,20251003,PROD044,WH008,189,106,200,True
INV0022581,20251003,PROD093,WH009,558,198,178,False
INV0022582,20251003,PROD066,WH009,711,510,273,False
INV0022583,20251003,PROD059,WH009,1481,1029,139,False
INV0022584,20251003,PROD024,WH009,432,170,298,True
INV0022585,20251003,PROD052,WH009,1140,1071,213,False
INV0022586,20251003,PROD054,WH009,102,0,310,True
INV0022587,20251003,PROD096,WH009,1170,1037,198,False
INV0022588,20251003,PROD047,WH009,549,416,149,False
INV0022589,20251003,PROD046,WH009,792,651,238,False
INV0022590,20251003,PROD053,WH009,1051,637,280,False
INV0022591,20251003,PROD077,WH010,520,193,285,True
INV0022592,20251003,PROD034,WH010,1317,1136,261,False
INV0022593,20251003,PROD071,WH010,1373,965,353,False
INV0022594,20251003,PROD001,WH010,200,114,361,True
INV0022595,20251003,PROD082,WH010,220,0,333,True
INV0022596,20251003,PROD092,WH010,1129,1011,355,False
INV0022597,20251003,PROD033,WH010,1277,1194,228,False
INV0022598,20251003,PROD020,WH010,447,36,166,True
INV0022599,20251003,PROD079,WH010,1013,647,245,False
INV0022600,20251003,PROD075,WH010,276,170,385,True
INV0022601,20250505,PROD075,WH001,1253,910,198,False
INV0022602,20250505,PROD048,WH001,436,0,284,True
INV0022603,20250505,PROD018,WH001,169,0,201,True
INV0022604,20250505,PROD007,WH001,1117,704,180,False
INV0022605,20250505,PROD006,WH001,997,916,310,False
INV0022606,20250505,PROD031,WH001,828,413,149,False
INV0022607,20250505,PROD065,WH001,1053,844,343,False
INV0022608,20250505,PROD009,WH001,1218,759,286,False
INV0022609,20250505,PROD062,WH001,1097,984,215,False
INV0022610,20250505,PROD066,WH001,537,203,126,False
INV0022611,20250505,PROD003,WH002,917,767,314,False
INV0022612,20250505,PROD085,WH002,539,54,109,True
INV0022613,20250505,PROD045,WH002,1455,1280,292,False
INV0022614,20250505,PROD077,WH002,1410,1325,126,False
INV0022615,20250505,PROD081,WH002,1077,872,154,False
INV0022616,20250505,PROD002,WH002,460,309,169,False
INV0022617,20250505,PROD013,WH002,829,752,203,False
INV0022618,20250505,PROD044,WH002,514,158,191,True
INV0022619,20250505,PROD070,WH002,1051,696,158,False
INV0022620,20250505,PROD019,WH002,840,463,347,False
INV0022621,20250505,PROD060,WH003,1010,877,215,False
INV0022622,20250505,PROD065,WH003,700,578,270,False
INV0022623,20250505,PROD096,WH003,800,374,227,False
INV0022624,20250505,PROD044,WH003,187,169,345,True
INV0022625,20250505,PROD036,WH003,1442,1030,195,False
INV0022626,20250505,PROD075,WH003,622,476,352,False
INV0022627,20250505,PROD079,WH003,672,496,203,False
INV0022628,20250505,PROD018,WH003,471,422,156,False
INV0022629,20250505,PROD082,WH003,1273,1222,132,False
INV0022630,20250505,PROD053,WH003,57,0,348,True
INV0022631,20250505,PROD039,WH004,1448,1098,342,False
INV0022632,20250505,PROD096,WH004,536,132,385,True
INV0022633,20250505,PROD041,WH004,1326,1288,293,False
INV0022634,20250505,PROD019,WH004,295,0,183,True
INV0022635,20250505,PROD093,WH004,570,423,161,False
INV0022636,20250505,PROD024,WH004,416,0,236,True
INV0022637,20250505,PROD044,WH004,64,0,101,True
INV0022638,20250505,PROD050,WH004,1107,721,343,False
INV0022639,20250505,PROD085,WH004,460,256,298,True
INV0022640,20250505,PROD005,WH004,350,39,189,True
INV0022641,20250505,PROD038,WH005,1196,1047,115,False
INV0022642,20250505,PROD018,WH005,650,394,230,False
INV0022643,20250505,PROD045,WH005,1320,919,206,False
INV0022644,20250505,PROD014,WH005,912,885,243,False
INV0022645,20250505,PROD003,WH005,870,711,148,False
INV0022646,20250505,PROD049,WH005,1189,776,356,False
INV0022647,20250505,PROD013,WH005,291,160,266,True
INV0022648,20250505,PROD004,WH005,915,737,330,False
INV0022649,20250505,PROD084,WH005,484,196,115,False
INV0022650,20250505,PROD037,WH005,823,547,366,False
INV0022651,20250505,PROD016,WH006,1019,816,235,False
INV0022652,20250505,PROD090,WH006,268,162,133,False
INV0022653,20250505,PROD017,WH006,793,525,353,False
INV0022654,20250505,PROD046,WH006,1265,1112,201,False
INV0022655,20250505,PROD006,WH006,865,836,287,False
INV0022656,20250505,PROD068,WH006,396,159,263,True
INV0022657,20250505,PROD041,WH006,1116,1027,133,False
INV0022658,20250505,PROD098,WH006,634,320,128,False
INV0022659,20250505,PROD052,WH006,1226,1204,308,False
INV0022660,20250505,PROD004,WH006,530,503,181,False
INV0022661,20250505,PROD029,WH007,464,44,191,True
INV0022662,20250505,PROD071,WH007,150,0,120,True
INV0022663,20250505,PROD081,WH007,905,626,298,False
INV0022664,20250505,PROD027,WH007,1454,1057,218,False
INV0022665,20250505,PROD097,WH007,1273,810,390,False
INV0022666,20250505,PROD070,WH007,1181,692,308,False
INV0022667,20250505,PROD038,WH007,387,0,143,True
INV0022668,20250505,PROD059,WH007,478,204,231,True
INV0022669,20250505,PROD043,WH007,1069,733,254,False
INV0022670,20250505,PROD079,WH007,350,134,127,False
INV0022671,20250505,PROD039,WH008,193,0,349,True
INV0022672,20250505,PROD026,WH008,790,632,261,False
INV0022673,20250505,PROD009,WH008,723,560,124,False
INV0022674,20250505,PROD005,WH008,842,685,389,False
INV0022675,20250505,PROD098,WH008,87,0,140,True
INV0022676,20250505,PROD025,WH008,227,0,171,True
INV0022677,20250505,PROD003,WH008,382,0,201,True
INV0022678,20250505,PROD023,WH008,241,0,221,True
INV0022679,20250505,PROD048,WH008,926,515,286,False
INV0022680,20250505,PROD041,WH008,1422,1023,122,False
INV0022681,20250505,PROD008,WH009,1383,1278,300,False
INV0022682,20250505,PROD019,WH009,721,244,171,False
INV0022683,20250505,PROD021,WH009,1229,1127,378,False
INV0022684,20250505,PROD071,WH009,1006,590,273,False
INV0022685,20250505,PROD095,WH009,679,620,123,False
INV0022686,20250505,PROD082,WH009,648,466,397,False
INV0022687,20250505,PROD056,WH009,406,0,284,True
INV0022688,20250505,PROD089,WH009,1121,1046,308,False
INV0022689,20250505,PROD072,WH009,1011,658,183,False
INV0022690,20250505,PROD034,WH009,113,0,244,True
INV0022691,20250505,PROD089,WH010,267,0,209,True
INV0022692,20250505,PROD037,WH010,1407,1060,339,False
INV0022693,20250505,PROD059,WH010,901,419,395,False
INV0022694,20250505,PROD001,WH010,304,0,189,True
INV0022695,20250505,PROD041,WH010,52,0,102,True
INV0022696,20250505,PROD072,WH010,610,399,212,False
INV0022697,20250505,PROD006,WH010,127,5,229,True
INV0022698,20250505,PROD026,WH010,73,0,132,True
INV0022699,20250505,PROD096,WH010,897,590,257,False
INV0022700,20250505,PROD070,WH010,272,0,392,True
INV0022701,20250125,PROD064,WH001,145,28,299,True
INV0022702,20250125,PROD008,WH001,282,151,333,True
INV0022703,20250125,PROD061,WH001,421,318,396,True
INV0022704,20250125,PROD093,WH001,332,0,242,True
INV0022705,20250125,PROD023,WH001,656,497,361,False
INV0022706,20250125,PROD079,WH001,250,0,280,True
INV0022707,20250125,PROD005,WH001,852,771,368,False
INV0022708,20250125,PROD071,WH001,253,0,207,True
INV0022709,20250125,PROD087,WH001,70,0,189,True
INV0022710,20250125,PROD058,WH001,1069,918,257,False
INV0022711,20250125,PROD075,WH002,567,399,180,False
INV0022712,20250125,PROD069,WH002,650,308,233,False
INV0022713,20250125,PROD087,WH002,174,94,137,True
INV0022714,20250125,PROD048,WH002,986,558,320,False
INV0022715,20250125,PROD067,WH002,477,393,168,False
INV0022716,20250125,PROD081,WH002,1419,1091,133,False
INV0022717,20250125,PROD025,WH002,502,390,102,False
INV0022718,20250125,PROD047,WH002,1076,705,380,False
INV0022719,20250125,PROD001,WH002,312,0,180,True
INV0022720,20250125,PROD013,WH002,1021,748,253,False
INV0022721,20250125,PROD077,WH003,1268,1099,284,False
INV0022722,20250125,PROD011,WH003,663,200,275,True
INV0022723,20250125,PROD047,WH003,695,644,218,False
INV0022724,20250125,PROD002,WH003,867,845,366,False
INV0022725,20250125,PROD034,WH003,432,17,293,True
INV0022726,20250125,PROD079,WH003,572,288,187,False
INV0022727,20250125,PROD041,WH003,575,469,302,False
INV0022728,20250125,PROD080,WH003,745,476,237,False
INV0022729,20250125,PROD016,WH003,524,131,148,True
INV0022730,20250125,PROD025,WH003,1223,780,378,False
INV0022731,20250125,PROD008,WH004,633,465,148,False
INV0022732,20250125,PROD073,WH004,327,144,351,True
INV0022733,20250125,PROD084,WH004,359,89,245,True
INV0022734,20250125,PROD053,WH004,1191,842,296,False
INV0022735,20250125,PROD020,WH004,862,696,221,False
INV0022736,20250125,PROD089,WH004,178,0,274,True
INV0022737,20250125,PROD078,WH004,411,149,386,True
INV0022738,20250125,PROD027,WH004,570,376,314,False
INV0022739,20250125,PROD039,WH004,438,0,118,True
INV0022740,20250125,PROD080,WH004,1365,1286,396,False
INV0022741,20250125,PROD063,WH005,79,0,192,True
INV0022742,20250125,PROD089,WH005,986,928,234,False
INV0022743,20250125,PROD098,WH005,892,465,298,False
INV0022744,20250125,PROD040,WH005,1080,745,354,False
INV0022745,20250125,PROD074,WH005,367,85,365,True
INV0022746,20250125,PROD012,WH005,163,0,269,True
INV0022747,20250125,PROD030,WH005,743,328,104,False
INV0022748,20250125,PROD047,WH005,513,267,126,False
INV0022749,20250125,PROD064,WH005,377,163,119,False
INV0022750,20250125,PROD017,WH005,382,173,270,True
INV0022751,20250125,PROD077,WH006,60,0,114,True
INV0022752,20250125,PROD035,WH006,413,46,339,True
INV0022753,20250125,PROD075,WH006,1231,1194,300,False
INV0022754,20250125,PROD051,WH006,984,933,236,False
INV0022755,20250125,PROD020,WH006,58,14,161,True
INV0022756,20250125,PROD085,WH006,996,897,225,False
INV0022757,20250125,PROD049,WH006,1301,1241,342,False
INV0022758,20250125,PROD004,WH006,101,0,184,True
INV0022759,20250125,PROD094,WH006,805,441,121,False
INV0022760,20250125,PROD007,WH006,1396,1316,325,False
INV0022761,20250125,PROD009,WH007,665,339,214,False
INV0022762,20250125,PROD001,WH007,873,730,150,False
INV0022763,20250125,PROD043,WH007,584,312,181,False
INV0022764,20250125,PROD061,WH007,1031,811,221,False
INV0022765,20250125,PROD059,WH007,1336,1053,125,False
INV0022766,20250125,PROD028,WH007,547,401,161,False
INV0022767,20250125,PROD100,WH007,1249,1071,108,False
INV0022768,20250125,PROD023,WH007,499,314,189,False
INV0022769,20250125,PROD057,WH007,484,0,398,True
INV0022770,20250125,PROD092,WH007,325,266,271,True
INV0022771,20250125,PROD050,WH008,99,0,348,True
INV0022772,20250125,PROD038,WH008,1451,1017,275,False
INV0022773,20250125,PROD020,WH008,580,269,123,False
INV0022774,20250125,PROD084,WH008,1025,913,321,False
INV0022775,20250125,PROD047,WH008,1358,1126,155,False
INV0022776,20250125,PROD083,WH008,972,497,232,False
INV0022777,20250125,PROD054,WH008,1333,1088,299,False
