shipment_id,order_id,carrier,shipping_method,shipping_cost,delay_days,delay_reason
SHP023213,ORD023213,FedEx,Expedited,21.39,0,No Delay
SHP023214,ORD023214,FedEx,Expedited,20.8,0,No Delay
SHP023215,ORD023215,USPS,Standard,7.8,0,No Delay
SHP023216,ORD023216,UPS,Priority,34.81,0,No Delay
SHP023217,ORD023217,DHL,Standard,11.31,0,No Delay
SHP023218,ORD023218,USPS,Standard,6.2,0,No Delay
SHP023219,ORD023219,USPS,Expedited,15.22,0,No Delay
SHP023220,ORD023220,USPS,Standard,10.25,0,No Delay
SHP023221,ORD023221,Regional Carrier,Standard,14.43,0,No Delay
SHP023222,ORD023222,UPS,Standard,14.87,0,No Delay
SHP023223,ORD023223,Regional Carrier,Expedited,20.17,0,No Delay
SHP023224,ORD023224,DHL,Standard,13.37,0,No Delay
SHP023225,ORD023225,Regional Carrier,Expedited,25.84,0,No Delay
SHP023226,ORD023226,FedEx,Expedited,25.78,0,No Delay
SHP023227,ORD023227,DHL,Standard,6.04,0,No Delay
SHP023228,ORD023228,USPS,Standard,9.89,0,No Delay
SHP023229,ORD023229,DHL,Standard,11.01,0,No Delay
SHP023230,ORD023230,Regional Carrier,Standard,14.97,0,No Delay
SHP023231,ORD023231,UPS,Expedited,28.89,1,Weather
SHP023232,ORD023232,FedEx,Standard,6.34,0,No Delay
SHP023233,ORD023233,Regional Carrier,Standard,12.17,0,No Delay
SHP023235,ORD023235,USPS,Standard,10.35,0,No Delay
SHP023236,ORD023236,USPS,Expedited,25.63,4,Weather
SHP023237,ORD023237,UPS,Expedited,18.67,0,No Delay
SHP023238,ORD023238,UPS,Standard,9.18,0,No Delay
SHP023239,ORD023239,DHL,Standard,7.67,0,No Delay
SHP023240,ORD023240,UPS,Standard,14.92,5,Carrier Delay
SHP023241,ORD023241,DHL,Expedited,30.78,0,No Delay
SHP023242,ORD023242,FedEx,Expedited,22.06,0,No Delay
SHP023243,ORD023243,DHL,Priority,48.82,0,No Delay
SHP023244,ORD023244,USPS,Expedited,29.3,0,No Delay
SHP023246,ORD023246,Regional Carrier,Standard,13.03,0,No Delay
SHP023247,ORD023247,Regional Carrier,Expedited,24.67,0,No Delay
SHP023248,ORD023248,USPS,Standard,12.01,0,No Delay
SHP023249,ORD023249,Regional Carrier,Standard,6.92,0,No Delay
SHP023250,ORD023250,USPS,Standard,15.62,0,No Delay
SHP023251,ORD023251,UPS,Standard,13.8,0,No Delay
SHP023252,ORD023252,USPS,Priority,54.95,1,Supplier Delay
SHP023253,ORD023253,Regional Carrier,Standard,15.09,0,No Delay
SHP023254,ORD023254,USPS,Standard,6.14,0,No Delay
SHP023255,ORD023255,UPS,Priority,62.48,6,System Issue
SHP023256,ORD023256,UPS,Expedited,18.93,0,No Delay
SHP023257,ORD023257,DHL,Standard,10.58,0,No Delay
SHP023259,ORD023259,DHL,Standard,16.69,0,No Delay
SHP023260,ORD023260,USPS,Priority,50.21,0,No Delay
SHP023261,ORD023261,DHL,Standard,14.87,0,No Delay
SHP023262,ORD023262,USPS,Expedited,24.47,0,No Delay
SHP023263,ORD023263,Regional Carrier,Standard,23.66,5,Carrier Delay
SHP023264,ORD023264,Regional Carrier,Standard,15.71,0,No Delay
SHP023265,ORD023265,UPS,Expedited,24.16,0,No Delay
SHP023266,ORD023266,FedEx,Standard,11.16,0,No Delay
SHP023267,ORD023267,USPS,Standard,6.01,0,No Delay
SHP023268,ORD023268,USPS,Standard,14.63,1,Labor Constraint
SHP023269,ORD023269,USPS,Expedited,22.57,0,No Delay
SHP023270,ORD023270,Regional Carrier,Standard,14.69,0,No Delay
SHP023271,ORD023271,UPS,Standard,9.07,0,No Delay
SHP023272,ORD023272,FedEx,Expedited,30.48,0,No Delay
SHP023273,ORD023273,USPS,Standard,11.3,0,No Delay
SHP023274,ORD023274,UPS,Expedited,34.41,0,No Delay
SHP023275,ORD023275,DHL,Standard,14.24,0,No Delay
SHP023276,ORD023276,USPS,Priority,49.4,0,No Delay
SHP023277,ORD023277,DHL,Standard,22.07,7,Weather
SHP023278,ORD023278,FedEx,Expedited,25.29,0,No Delay
SHP023279,ORD023279,UPS,Expedited,33.74,0,No Delay
SHP023280,ORD023280,DHL,Expedited,21.65,0,No Delay
SHP023281,ORD023281,UPS,Standard,6.98,0,No Delay
SHP023282,ORD023282,USPS,Standard,14.85,5,Supplier Delay
SHP023283,ORD023283,UPS,Standard,8.13,0,No Delay
SHP023284,ORD023284,Regional Carrier,Expedited,32.17,0,No Delay
SHP023285,ORD023285,DHL,Standard,11.93,0,No Delay
SHP023287,ORD023287,USPS,Standard,6.18,0,No Delay
SHP023288,ORD023288,USPS,Priority,37.47,7,Inventory Shortage
SHP023289,ORD023289,Regional Carrier,Standard,8.2,0,No Delay
SHP023290,ORD023290,DHL,Expedited,31.52,0,No Delay
SHP023291,ORD023291,UPS,Standard,6.85,0,No Delay
SHP023292,ORD023292,DHL,Expedited,32.8,0,No Delay
SHP023293,ORD023293,UPS,Standard,16.26,0,No Delay
SHP023294,ORD023294,UPS,Expedited,30.57,0,No Delay
SHP023295,ORD023295,Regional Carrier,Standard,17.33,0,No Delay
SHP023296,ORD023296,FedEx,Standard,14.49,2,Supplier Delay
SHP023297,ORD023297,UPS,Standard,22.03,3,Labor Constraint
SHP023298,ORD023298,Regional Carrier,Priority,49.06,0,No Delay
SHP023299,ORD023299,DHL,Expedited,17.84,0,No Delay
SHP023300,ORD023300,USPS,Standard,14.12,0,No Delay
SHP023301,ORD023301,FedEx,Standard,6.76,0,No Delay
SHP023302,ORD023302,FedEx,Expedited,27.54,0,No Delay
SHP023303,ORD023303,UPS,Expedited,22.57,0,No Delay
SHP023304,ORD023304,FedEx,Expedited,20.37,0,No Delay
SHP023305,ORD023305,DHL,Standard,23.67,8,Carrier Delay
SHP023306,ORD023306,Regional Carrier,Standard,12.91,0,No Delay
SHP023307,ORD023307,FedEx,Standard,7.61,0,No Delay
SHP023308,ORD023308,DHL,Standard,11.62,0,No Delay
SHP023309,ORD023309,DHL,Standard,6.67,0,No Delay
SHP023310,ORD023310,DHL,Priority,53.93,0,No Delay
SHP023312,ORD023312,UPS,Standard,14.03,0,No Delay
SHP023313,ORD023313,FedEx,Priority,35.18,0,No Delay
SHP023314,ORD023314,UPS,Standard,18.22,1,Inventory Shortage
SHP023315,ORD023315,USPS,Expedited,37.91,4,Inventory Shortage
SHP023316,ORD023316,Regional Carrier,Expedited,32.28,0,No Delay
SHP023317,ORD023317,DHL,Standard,7.76,0,No Delay
SHP023318,ORD023318,USPS,Standard,16.12,0,No Delay
SHP023319,ORD023319,USPS,Priority,32.14,0,No Delay
SHP023320,ORD023320,UPS,Expedited,31.14,0,No Delay
SHP023321,ORD023321,DHL,Priority,41.7,0,No Delay
SHP023322,ORD023322,FedEx,Standard,10.84,0,No Delay
SHP023323,ORD023323,USPS,Expedited,33.4,0,No Delay
SHP023324,ORD023324,Regional Carrier,Expedited,24.21,0,No Delay
SHP023325,ORD023325,USPS,Standard,17.56,0,No Delay
SHP023326,ORD023326,UPS,Expedited,27.26,0,No Delay
SHP023328,ORD023328,Regional Carrier,Standard,14.28,0,No Delay
SHP023329,ORD023329,FedEx,Expedited,26.12,0,No Delay
SHP023330,ORD023330,UPS,Standard,14.32,0,No Delay
SHP023331,ORD023331,USPS,Standard,11.96,0,No Delay
SHP023332,ORD023332,Regional Carrier,Standard,11.2,0,No Delay
SHP023333,ORD023333,Regional Carrier,Standard,12.87,0,No Delay
SHP023334,ORD023334,USPS,Standard,12.51,0,No Delay
SHP023335,ORD023335,UPS,Standard,10.22,0,No Delay
SHP023336,ORD023336,Regional Carrier,Expedited,15.61,0,No Delay
SHP023337,ORD023337,Regional Carrier,Standard,16.12,0,No Delay
SHP023338,ORD023338,USPS,Standard,15.55,0,No Delay
SHP023339,ORD023339,UPS,Standard,16.81,1,System Issue
SHP023340,ORD023340,UPS,Expedited,26.11,0,No Delay
SHP023341,ORD023341,Regional Carrier,Standard,10.54,0,No Delay
SHP023342,ORD023342,UPS,Standard,14.95,0,No Delay
SHP023343,ORD023343,UPS,Standard,15.77,0,No Delay
SHP023344,ORD023344,FedEx,Standard,11.72,0,No Delay
SHP023345,ORD023345,Regional Carrier,Standard,9.06,0,No Delay
SHP023346,ORD023346,USPS,Expedited,19.96,0,No Delay
SHP023347,ORD023347,USPS,Expedited,17.04,0,No Delay
SHP023348,ORD023348,USPS,Standard,8.11,0,No Delay
SHP023349,ORD023349,USPS,Standard,12.94,0,No Delay
SHP023350,ORD023350,UPS,Standard,9.34,0,No Delay
SHP023351,ORD023351,Regional Carrier,Priority,52.46,0,No Delay
SHP023352,ORD023352,DHL,Expedited,16.33,0,No Delay
SHP023353,ORD023353,FedEx,Standard,12.3,0,No Delay
SHP023354,ORD023354,USPS,Standard,9.87,0,No Delay
SHP023355,ORD023355,DHL,Standard,11.72,0,No Delay
SHP023356,ORD023356,UPS,Standard,16.95,0,No Delay
SHP023357,ORD023357,UPS,Expedited,21.63,0,No Delay
SHP023358,ORD023358,Regional Carrier,Standard,15.84,0,No Delay
SHP023359,ORD023359,UPS,Standard,11.63,0,No Delay
SHP023360,ORD023360,FedEx,Standard,9.98,0,No Delay
SHP023361,ORD023361,UPS,Expedited,19.74,0,No Delay
SHP023362,ORD023362,DHL,Standard,23.53,5,Labor Constraint
SHP023363,ORD023363,USPS,Expedited,25.68,0,No Delay
SHP023364,ORD023364,UPS,Standard,18.07,5,Carrier Delay
SHP023365,ORD023365,USPS,Standard,14.2,0,No Delay
SHP023366,ORD023366,UPS,Standard,22.74,7,Carrier Delay
SHP023367,ORD023367,USPS,Standard,6.22,0,No Delay
SHP023368,ORD023368,UPS,Standard,15.56,0,No Delay
SHP023369,ORD023369,USPS,Standard,15.64,0,No Delay
SHP023370,ORD023370,Regional Carrier,Standard,9.38,0,No Delay
SHP023371,ORD023371,DHL,Standard,21.56,8,Inventory Shortage
SHP023372,ORD023372,Regional Carrier,Standard,11.97,0,No Delay
SHP023373,ORD023373,DHL,Expedited,26.25,0,No Delay
SHP023374,ORD023374,DHL,Standard,19.84,2,Labor Constraint
SHP023375,ORD023375,FedEx,Standard,7.64,0,No Delay
SHP023376,ORD023376,Regional Carrier,Standard,14.81,0,No Delay
SHP023377,ORD023377,USPS,Standard,11.2,0,No Delay
SHP023378,ORD023378,USPS,Standard,17.54,0,No Delay
SHP023379,ORD023379,Regional Carrier,Standard,14.77,0,No Delay
SHP023380,ORD023380,DHL,Expedited,36.3,4,Supplier Delay
SHP023381,ORD023381,Regional Carrier,Standard,11.42,0,No Delay
SHP023382,ORD023382,FedEx,Standard,9.11,0,No Delay
SHP023383,ORD023383,FedEx,Expedited,17.85,0,No Delay
SHP023384,ORD023384,USPS,Expedited,17.58,0,No Delay
SHP023385,ORD023385,UPS,Expedited,30.66,0,No Delay
SHP023386,ORD023386,FedEx,Priority,45.79,0,No Delay
SHP023387,ORD023387,DHL,Standard,8.17,0,No Delay
SHP023388,ORD023388,USPS,Standard,16.56,0,No Delay
SHP023389,ORD023389,UPS,Expedited,23.02,0,No Delay
SHP023390,ORD023390,DHL,Expedited,25.86,0,No Delay
SHP023391,ORD023391,Regional Carrier,Standard,6.33,0,No Delay
SHP023392,ORD023392,USPS,Standard,12.12,0,No Delay
SHP023394,ORD023394,DHL,Standard,13.75,0,No Delay
SHP023395,ORD023395,FedEx,Standard,15.4,0,No Delay
SHP023396,ORD023396,FedEx,Standard,16.65,0,No Delay
SHP023397,ORD023397,USPS,Expedited,20.94,0,No Delay
SHP023398,ORD023398,FedEx,Priority,51.22,3,Inventory Shortage
SHP023399,ORD023399,UPS,Expedited,26.25,0,No Delay
SHP023400,ORD023400,DHL,Standard,16.42,0,No Delay
SHP023401,ORD023401,DHL,Expedited,31.75,0,No Delay
SHP023402,ORD023402,FedEx,Expedited,32.67,0,No Delay
SHP023403,ORD023403,UPS,Expedited,23.1,0,No Delay
SHP023404,ORD023404,FedEx,Expedited,15.87,0,No Delay
SHP023405,ORD023405,DHL,Expedited,32.39,0,No Delay
SHP023406,ORD023406,Regional Carrier,Expedited,22.07,0,No Delay
SHP023407,ORD023407,Regional Carrier,Expedited,36.01,6,Supplier Delay
SHP023408,ORD023408,DHL,Standard,14.91,0,No Delay
SHP023409,ORD023409,USPS,Standard,15.1,0,No Delay
SHP023410,ORD023410,DHL,Expedited,29.51,0,No Delay
SHP023411,ORD023411,FedEx,Standard,14.09,0,No Delay
SHP023412,ORD023412,FedEx,Standard,16.3,0,No Delay
SHP023413,ORD023413,DHL,Expedited,33.78,0,No Delay
SHP023414,ORD023414,FedEx,Standard,7.32,0,No Delay
SHP023415,ORD023415,USPS,Expedited,24.18,0,No Delay
SHP023416,ORD023416,FedEx,Expedited,33.77,0,No Delay
SHP023417,ORD023417,UPS,Expedited,15.57,0,No Delay
SHP023418,ORD023418,UPS,Standard,18.62,7,Inventory Shortage
SHP023419,ORD023419,UPS,Priority,42.29,0,No Delay
SHP023420,ORD023420,DHL,Expedited,34.52,0,No Delay
SHP023421,ORD023421,DHL,Standard,13.79,3,Carrier Delay
SHP023422,ORD023422,UPS,Standard,9.92,0,No Delay
SHP023423,ORD023423,UPS,Standard,17.97,0,No Delay
SHP023424,ORD023424,UPS,Standard,17.22,2,System Issue
SHP023425,ORD023425,USPS,Expedited,15.49,0,No Delay
SHP023426,ORD023426,UPS,Expedited,29.72,0,No Delay
SHP023427,ORD023427,FedEx,Expedited,22.85,0,No Delay
SHP023428,ORD023428,USPS,Standard,12.58,0,No Delay
SHP023429,ORD023429,UPS,Standard,10.37,0,No Delay
SHP023430,ORD023430,FedEx,Standard,29.76,7,Labor Constraint
SHP023431,ORD023431,Regional Carrier,Standard,10.69,0,No Delay
SHP023432,ORD023432,USPS,Standard,11.61,0,No Delay
SHP023433,ORD023433,UPS,Standard,9.75,0,No Delay
SHP023434,ORD023434,UPS,Standard,9.24,0,No Delay
SHP023435,ORD023435,Regional Carrier,Standard,12.37,0,No Delay
SHP023436,ORD023436,FedEx,Standard,10.87,0,No Delay
SHP023437,ORD023437,UPS,Standard,13.94,0,No Delay
SHP023438,ORD023438,UPS,Expedited,30.92,0,No Delay
SHP023439,ORD023439,Regional Carrier,Standard,7.64,0,No Delay
SHP023440,ORD023440,DHL,Standard,22.35,6,System Issue
SHP023441,ORD023441,Regional Carrier,Standard,22.37,5,System Issue
SHP023442,ORD023442,FedEx,Standard,22.56,7,Supplier Delay
SHP023443,ORD023443,FedEx,Expedited,21.28,2,Labor Constraint
SHP023444,ORD023444,UPS,Standard,17.14,0,No Delay
SHP023445,ORD023445,FedEx,Expedited,19.83,0,No Delay
SHP023446,ORD023446,Regional Carrier,Expedited,26.86,0,No Delay
SHP023447,ORD023447,FedEx,Standard,7.22,0,No Delay
SHP023448,ORD023448,DHL,Priority,30.63,0,No Delay
SHP023449,ORD023449,Regional Carrier,Standard,10.01,0,No Delay
SHP023450,ORD023450,FedEx,Standard,13.53,0,No Delay
SHP023451,ORD023451,DHL,Standard,10.64,0,No Delay
SHP023452,ORD023452,USPS,Standard,14.09,2,System Issue
SHP023453,ORD023453,FedEx,Standard,11.61,0,No Delay
SHP023454,ORD023454,FedEx,Expedited,20.16,0,No Delay
SHP023455,ORD023455,DHL,Standard,14.21,0,No Delay
SHP023456,ORD023456,Regional Carrier,Standard,9.67,0,No Delay
SHP023457,ORD023457,UPS,Expedited,16.88,0,No Delay
SHP023458,ORD023458,DHL,Priority,31.29,0,No Delay
SHP023459,ORD023459,USPS,Standard,17.76,0,No Delay
SHP023460,ORD023460,USPS,Priority,28.8,0,No Delay
SHP023461,ORD023461,Regional Carrier,Standard,12.58,0,No Delay
SHP023462,ORD023462,DHL,Expedited,21.98,0,No Delay
SHP023463,ORD023463,UPS,Standard,6.93,0,No Delay
SHP023465,ORD023465,Regional Carrier,Standard,13.15,0,No Delay
SHP023466,ORD023466,DHL,Standard,6.25,0,No Delay
SHP023467,ORD023467,USPS,Standard,13.2,0,No Delay
SHP023468,ORD023468,FedEx,Standard,15.14,0,No Delay
SHP023469,ORD023469,Regional Carrier,Expedited,16.84,0,No Delay
SHP023471,ORD023471,FedEx,Priority,41.37,0,No Delay
SHP023472,ORD023472,FedEx,Standard,18.25,3,Weather
SHP023473,ORD023473,USPS,Expedited,23.68,0,No Delay
SHP023474,ORD023474,UPS,Expedited,20.31,0,No Delay
SHP023475,ORD023475,FedEx,Expedited,32.7,5,Carrier Delay
SHP023476,ORD023476,USPS,Expedited,19.14,0,No Delay
SHP023477,ORD023477,UPS,Standard,13.93,0,No Delay
SHP023478,ORD023478,FedEx,Priority,35.65,0,No Delay
SHP023479,ORD023479,USPS,Standard,6.86,0,No Delay
SHP023480,ORD023480,USPS,Standard,8.73,0,No Delay
SHP023481,ORD023481,FedEx,Standard,17.02,0,No Delay
SHP023482,ORD023482,Regional Carrier,Expedited,28.14,0,No Delay
SHP023483,ORD023483,USPS,Standard,16.88,0,No Delay
SHP023484,ORD023484,DHL,Expedited,25.72,0,No Delay
SHP023485,ORD023485,DHL,Standard,17.95,0,No Delay
SHP023486,ORD023486,FedEx,Standard,8.63,0,No Delay
SHP023487,ORD023487,UPS,Priority,48.77,0,No Delay
SHP023488,ORD023488,UPS,Standard,17.51,0,No Delay
SHP023490,ORD023490,UPS,Standard,14.36,0,No Delay
SHP023491,ORD023491,FedEx,Expedited,16.49,0,No Delay
SHP023492,ORD023492,UPS,Expedited,18.04,0,No Delay
SHP023493,ORD023493,Regional Carrier,Standard,17.98,0,No Delay
SHP023494,ORD023494,DHL,Standard,11.8,0,No Delay
SHP023495,ORD023495,FedEx,Priority,58.19,7,Weather
SHP023496,ORD023496,USPS,Standard,16.82,6,Weather
SHP023497,ORD023497,UPS,Standard,17.88,0,No Delay
SHP023498,ORD023498,DHL,Standard,17.04,0,No Delay
SHP023499,ORD023499,DHL,Standard,7.09,0,No Delay
SHP023500,ORD023500,Regional Carrier,Expedited,26.88,0,No Delay
SHP023501,ORD023501,DHL,Standard,16.37,0,No Delay
SHP023502,ORD023502,DHL,Expedited,31.01,0,No Delay
SHP023503,ORD023503,USPS,Standard,23.54,4,System Issue
SHP023504,ORD023504,UPS,Standard,14.89,0,No Delay
SHP023505,ORD023505,FedEx,Standard,8.91,0,No Delay
SHP023506,ORD023506,FedEx,Expedited,38.17,4,Inventory Shortage
SHP023507,ORD023507,UPS,Standard,12.17,0,No Delay
SHP023508,ORD023508,FedEx,Standard,15.06,0,No Delay
SHP023509,ORD023509,DHL,Expedited,19.93,0,No Delay
SHP023510,ORD023510,UPS,Standard,6.53,0,No Delay
SHP023511,ORD023511,DHL,Standard,8.19,0,No Delay
SHP023513,ORD023513,DHL,Standard,17.49,0,No Delay
SHP023514,ORD023514,FedEx,Expedited,17.02,0,No Delay
SHP023515,ORD023515,USPS,Expedited,19.27,0,No Delay
SHP023516,ORD023516,USPS,Standard,9.87,0,No Delay
SHP023517,ORD023517,DHL,Expedited,30.57,0,No Delay
SHP023518,ORD023518,USPS,Standard,8.91,0,No Delay
SHP023519,ORD023519,Regional Carrier,Standard,14.49,0,No Delay
SHP023520,ORD023520,UPS,Standard,11.93,3,System Issue
SHP023521,ORD023521,USPS,Standard,7.67,0,No Delay
SHP023522,ORD023522,UPS,Priority,30.32,0,No Delay
SHP023523,ORD023523,Regional Carrier,Expedited,34.31,0,No Delay
SHP023524,ORD023524,FedEx,Standard,7.94,0,No Delay
SHP023525,ORD023525,FedEx,Standard,6.19,0,No Delay
SHP023526,ORD023526,DHL,Expedited,31.24,0,No Delay
SHP023527,ORD023527,USPS,Standard,15.76,2,Labor Constraint
SHP023528,ORD023528,DHL,Priority,37.79,0,No Delay
SHP023529,ORD023529,USPS,Expedited,19.57,0,No Delay
SHP023530,ORD023530,FedEx,Priority,52.29,0,No Delay
SHP023531,ORD023531,USPS,Standard,16.56,2,Labor Constraint
SHP023532,ORD023532,DHL,Priority,35.27,0,No Delay
SHP023533,ORD023533,DHL,Standard,12.27,0,No Delay
SHP023534,ORD023534,Regional Carrier,Standard,15.44,0,No Delay
SHP023535,ORD023535,DHL,Standard,26.1,5,Labor Constraint
SHP023536,ORD023536,Regional Carrier,Standard,16.67,0,No Delay
SHP023537,ORD023537,Regional Carrier,Priority,42.56,0,No Delay
SHP023538,ORD023538,UPS,Expedited,29.08,0,No Delay
SHP023539,ORD023539,Regional Carrier,Expedited,16.93,0,No Delay
SHP023540,ORD023540,USPS,Standard,14.54,0,No Delay
SHP023541,ORD023541,Regional Carrier,Standard,6.27,0,No Delay
SHP023542,ORD023542,UPS,Expedited,25.01,0,No Delay
SHP023543,ORD023543,Regional Carrier,Expedited,21.24,0,No Delay
SHP023544,ORD023544,FedEx,Standard,12.95,0,No Delay
SHP023546,ORD023546,Regional Carrier,Expedited,24.47,0,No Delay
SHP023547,ORD023547,USPS,Standard,9.03,0,No Delay
SHP023548,ORD023548,DHL,Expedited,17.24,0,No Delay
SHP023549,ORD023549,Regional Carrier,Standard,10.72,0,No Delay
SHP023550,ORD023550,Regional Carrier,Expedited,34.4,0,No Delay
SHP023551,ORD023551,DHL,Standard,14.02,0,No Delay
SHP023552,ORD023552,FedEx,Standard,10.91,0,No Delay
SHP023553,ORD023553,FedEx,Standard,12.58,0,No Delay
SHP023554,ORD023554,Regional Carrier,Standard,6.18,0,No Delay
SHP023555,ORD023555,UPS,Expedited,21.97,0,No Delay
SHP023556,ORD023556,USPS,Standard,16.57,4,Weather
SHP023557,ORD023557,FedEx,Standard,11.93,0,No Delay
SHP023558,ORD023558,UPS,Standard,18.89,5,Supplier Delay
SHP023559,ORD023559,FedEx,Standard,15.32,0,No Delay
SHP023560,ORD023560,USPS,Standard,9.23,0,No Delay
SHP023561,ORD023561,FedEx,Expedited,29.51,0,No Delay
SHP023562,ORD023562,USPS,Expedited,26.61,0,No Delay
SHP023563,ORD023563,FedEx,Expedited,32.62,0,No Delay
SHP023564,ORD023564,DHL,Standard,14.22,0,No Delay
SHP023565,ORD023565,UPS,Standard,10.09,0,No Delay
SHP023566,ORD023566,UPS,Expedited,34.52,0,No Delay
SHP023567,ORD023567,USPS,Standard,13.6,0,No Delay
SHP023568,ORD023568,USPS,Standard,11.36,0,No Delay
SHP023569,ORD023569,DHL,Standard,13.73,0,No Delay
SHP023570,ORD023570,UPS,Priority,38.31,0,No Delay
SHP023571,ORD023571,USPS,Priority,36.75,0,No Delay
SHP023572,ORD023572,UPS,Standard,16.76,0,No Delay
SHP023573,ORD023573,Regional Carrier,Priority,36.33,0,No Delay
SHP023574,ORD023574,Regional Carrier,Expedited,15.44,0,No Delay
SHP023575,ORD023575,DHL,Expedited,29.38,0,No Delay
SHP023576,ORD023576,Regional Carrier,Standard,16.88,0,No Delay
SHP023577,ORD023577,DHL,Standard,12.13,0,No Delay
SHP023578,ORD023578,FedEx,Standard,7.79,0,No Delay
SHP023579,ORD023579,UPS,Expedited,19.88,0,No Delay
SHP023580,ORD023580,UPS,Expedited,28.99,0,No Delay
SHP023581,ORD023581,DHL,Expedited,33.71,0,No Delay
SHP023582,ORD023582,UPS,Standard,24.58,7,Inventory Shortage
SHP023583,ORD023583,UPS,Standard,8.33,0,No Delay
SHP023584,ORD023584,UPS,Standard,8.08,0,No Delay
SHP023585,ORD023585,UPS,Expedited,29.47,4,Supplier Delay
SHP023586,ORD023586,DHL,Standard,15.91,0,No Delay
SHP023588,ORD023588,UPS,Standard,10.54,0,No Delay
SHP023589,ORD023589,USPS,Standard,11.97,0,No Delay
SHP023590,ORD023590,DHL,Expedited,20.66,0,No Delay
SHP023591,ORD023591,DHL,Standard,16.82,0,No Delay
SHP023592,ORD023592,USPS,Standard,9.67,0,No Delay
SHP023593,ORD023593,FedEx,Standard,13.16,0,No Delay
SHP023594,ORD023594,UPS,Expedited,29.04,0,No Delay
SHP023595,ORD023595,DHL,Expedited,31.5,0,No Delay
SHP023596,ORD023596,USPS,Expedited,36.82,4,Supplier Delay
SHP023597,ORD023597,Regional Carrier,Standard,11.72,0,No Delay
SHP023598,ORD023598,DHL,Standard,15.27,0,No Delay
SHP023599,ORD023599,UPS,Expedited,21.99,0,No Delay
SHP023601,ORD023601,UPS,Standard,14.17,0,No Delay
SHP023602,ORD023602,DHL,Expedited,34.49,0,No Delay
SHP023603,ORD023603,FedEx,Standard,9.86,0,No Delay
SHP023604,ORD023604,FedEx,Standard,9.59,1,Weather
SHP023605,ORD023605,Regional Carrier,Expedited,34.16,0,No Delay
SHP023606,ORD023606,USPS,Standard,12.65,0,No Delay
SHP023607,ORD023607,DHL,Standard,7.46,0,No Delay
SHP023608,ORD023608,DHL,Standard,13.84,0,No Delay
SHP023609,ORD023609,DHL,Expedited,26.82,0,No Delay
SHP023610,ORD023610,UPS,Standard,18.55,6,Labor Constraint
SHP023611,ORD023611,FedEx,Priority,36.16,0,No Delay
SHP023612,ORD023612,DHL,Standard,8.04,0,No Delay
SHP023613,ORD023613,UPS,Standard,16.57,0,No Delay
SHP023614,ORD023614,UPS,Priority,52.22,0,No Delay
SHP023615,ORD023615,FedEx,Standard,7.58,0,No Delay
SHP023616,ORD023616,DHL,Standard,6.39,0,No Delay
SHP023617,ORD023617,USPS,Standard,12.51,0,No Delay
SHP023618,ORD023618,USPS,Standard,8.68,0,No Delay
SHP023619,ORD023619,USPS,Standard,28.19,7,System Issue
SHP023620,ORD023620,USPS,Standard,18.18,6,System Issue
